	text	id	created_at	reply_settings	edit_history_tweet_ids	conversation_id	referenced_tweets	author_id	lang	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id
2124	RT @COOLBRE02671649: Can you imagen When Melania walked down the halls what the Democrats thought after having Michael  Obama and Old Hilla…	1633662511731048451	2023-03-09T02:54:29.000Z	everyone	['1633662511731048451']	1633662511731048451	[{'type': 'retweeted', 'id': '1633652699529990144'}]	797142524037070849	en	11	0	0	0	0		
2125	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633662505951318016	2023-03-09T02:54:28.000Z	everyone	['1633662505951318016']	1633662505951318016	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1348307970338131970	en	3316	0	0	0	0		
2126	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633662503849967616	2023-03-09T02:54:27.000Z	everyone	['1633662503849967616']	1633662503849967616	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1192484693372895232	en	3316	0	0	0	0		
2127	RT @SUBRATA30016572: Melania Trump is a far better First Lady than Jill Biden &amp; Michelle Obama was. Drop a ❤ if you Agree!! https://t.co/p4…	1633662500372660225	2023-03-09T02:54:26.000Z	everyone	['1633662500372660225']	1633662500372660225	[{'type': 'retweeted', 'id': '1633650499647057920'}]	1593007784215429120	en	138	0	0	0	0		
2128	RT @DschlopesIsBack: The Biden (Obama) admin allowed a suicide bomber to kill 13 American service members and left US Marine Sniper, Sgt. T…	1633662498749530113	2023-03-09T02:54:26.000Z	everyone	['1633662498749530113']	1633662498749530113	[{'type': 'retweeted', 'id': '1633620099125870592'}]	273642422	en	117	0	0	0	0		
2129	Woman of the Day March 9, 2023:  Sonia Sotomayor (born June 25, 1954) is an American lawyer and jurist who serves as an associate justice of the Supreme Court of the United States. She was nominated by President Barack Obama on May 26, 2009, and has served since August 8, 2009. https://t.co/R7Gss5xxB9	1633662491543650307	2023-03-09T02:54:24.000Z	everyone	['1633662491543650307']	1633662491543650307		1422386437618606087	en	0	0	0	0	4		
2130	"RT @LionessDeb19: BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	1633662486413991937	2023-03-09T02:54:23.000Z	everyone	['1633662486413991937']	1633662486413991937	[{'type': 'retweeted', 'id': '1633634953182289926'}]	1324924608399757312	en	220	0	0	0	0		
2131	RT @TonyClimate: The Bush/Clinton/Obama/Biden families ground the US into the ground, as the press and many Americans enthusiastically chee…	1633662486313582593	2023-03-09T02:54:23.000Z	everyone	['1633662486313582593']	1633662486313582593	[{'type': 'retweeted', 'id': '1633636141273608194'}]	817377059475337216	en	14	0	0	0	0		
2132	RT @eclipsethis2003: Peaceful protests says Former First Lady Michelle Obama. https://t.co/OYmhPHZfZQ	1633662486036750337	2023-03-09T02:54:23.000Z	everyone	['1633662486036750337']	1633662486036750337	[{'type': 'retweeted', 'id': '1633495741028003842'}]	197111814	en	352	0	0	0	0		
2133	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633662485692841986	2023-03-09T02:54:23.000Z	everyone	['1633662485692841986']	1633662485692841986	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1475533767708057606	en	3316	0	0	0	0		
2134	"RT @Tigraway14myd: @JosepBorrellF
+130K gang rapped women, girls and children of Tigray are left with out reliable justice. Therefore, on t…"	1633662482978832386	2023-03-09T02:54:22.000Z	everyone	['1633662482978832386']	1633662482978832386	[{'type': 'retweeted', 'id': '1633640926936731648'}]	1549895372423761921	en	23	0	0	0	0		
2135	RT @Mos_Translators: The #CCP agent #JhoLow, a Malaysian businessman, illegally donated to the #Obama re-election campaign through a middle…	1633662474376597506	2023-03-09T02:54:20.000Z	everyone	['1633662474376597506']	1633662474376597506	[{'type': 'retweeted', 'id': '1633511900427198465'}]	1535930142471487489	en	28	0	0	0	0		
2136	RT @TheRichFromCali: Michelle and Barack Obama out class Donald and Melania any day, ♥️ if you agree https://t.co/6cUn3ifuS0	1633662473348718592	2023-03-09T02:54:20.000Z	everyone	['1633662473348718592']	1633662473348718592	[{'type': 'retweeted', 'id': '1633486586968166400'}]	902368363569192965	en	772	0	0	0	0		
2137	@TerpGrad01 @UKRpNerdology @derekbauman @JoshuaPHilll “More voters went from Hillary Clinton to John McCain in 2008 than went from Sanders to Trump in 2016; about 13 percent of Trump’s 2016 voters also voted for Barack Obama in 2012.” https://t.co/ZilQtaJMCz	1633662468328394753	2023-03-09T02:54:19.000Z	everyone	['1633662468328394753']	1633592764905451520	[{'type': 'replied_to', 'id': '1633656948603121666'}]	2560689146	en	0	0	0	0	12	2423754139	
2138	@UltraDane My empathy cup for the people who are out of control is empty. I'm all in on Obama's master plan of dividing America. I declare myself divided and I carry.	1633662466629541892	2023-03-09T02:54:18.000Z	everyone	['1633662466629541892']	1633597917390069762	[{'type': 'replied_to', 'id': '1633597917390069762'}]	1627786667019976708	en	0	0	0	0	5	1537225604554031104	
2139	"RT @LionessDeb19: BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	1633662464624824321	2023-03-09T02:54:18.000Z	everyone	['1633662464624824321']	1633662464624824321	[{'type': 'retweeted', 'id': '1633634953182289926'}]	3304499628	en	220	0	0	0	0		
2140	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633662463785996289	2023-03-09T02:54:18.000Z	everyone	['1633662463785996289']	1633662463785996289	[{'type': 'retweeted', 'id': '1633625411845345280'}]	358490509	en	3316	0	0	0	0		
2141	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633662462351273984	2023-03-09T02:54:17.000Z	everyone	['1633662462351273984']	1633662462351273984	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1361349013027639298	en	3316	0	0	0	0		
2142	@LayahHeilpern It's theft. Why is no one stopping this administration from destroying The United States of America?  It is disgusting,and Ukraine is full of Nazi's.. I'm for @realDonaldTrump and President Putin before this clown Joe Fuking Biden, played by Obama's puppet strings. #ImpeachBiden	1633662456324136961	2023-03-09T02:54:16.000Z	everyone	['1633662456324136961']	1633635098305220609	[{'type': 'replied_to', 'id': '1633635098305220609'}]	880555677042847745	en	1	1	1	0	25	455937214	
2143	RT @kylenabecker: Everything America is seeing today is due to electing that communist POS Barack Obama	1633662454663360512	2023-03-09T02:54:15.000Z	everyone	['1633662454663360512']	1633662454663360512	[{'type': 'retweeted', 'id': '1633569433007341568'}]	1379635526647435264	en	201	0	0	0	0		
2144	@MsAvaArmstrong Let’s see 8 + 4 + 8…Obama wants to be president for 20 years.	1633662451030929409	2023-03-09T02:54:14.000Z	everyone	['1633662451030929409']	1633661305801326593	[{'type': 'replied_to', 'id': '1633661305801326593'}]	931092691	en	0	0	0	0	14	2449913803	
2145	RT @SaltyMom10: Michelle Obama crying for 30 minutes at Trump’s inauguration is proof Trans men have feelings, too.	1633662449252458498	2023-03-09T02:54:14.000Z	everyone	['1633662449252458498']	1633662449252458498	[{'type': 'retweeted', 'id': '1633517275419484171'}]	1585962964540088320	en	65	0	0	0	0		
2146	Wow 😮 and Obama refuses ! Can anyone say corruption and bias? More balloons coming! https://t.co/9dLISmjRyn	1633662436388511745	2023-03-09T02:54:11.000Z	everyone	['1633662436388511745']	1633662436388511745	[{'type': 'quoted', 'id': '1633643289118121987'}]	1521242852767981569	en	1	0	1	0	27		
2147	RT @COOLBRE02671649: Can you imagen When Melania walked down the halls what the Democrats thought after having Michael  Obama and Old Hilla…	1633662434505367552	2023-03-09T02:54:11.000Z	everyone	['1633662434505367552']	1633662434505367552	[{'type': 'retweeted', 'id': '1633652699529990144'}]	724242595	en	11	0	0	0	0		
2148	@DavidKotiw Looks like a lighter colored Obama	1633662434421649410	2023-03-09T02:54:11.000Z	everyone	['1633662434421649410']	1633627298850111492	[{'type': 'replied_to', 'id': '1633627298850111492'}]	1593774989081051136	en	0	0	0	0	27	2564375270	
2149	RT @TomFitton: “Obama, Hillary, Brennan, Comey, Mccabe, Strzok, Page, and others are involved in the criminal enterprise against Trump. Non…	1633662431728750592	2023-03-09T02:54:10.000Z	everyone	['1633662431728750592']	1633662431728750592	[{'type': 'retweeted', 'id': '1582482134626963456'}]	1598131949574520832	en	2692	0	0	0	0		
2150	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633662427161133057	2023-03-09T02:54:09.000Z	everyone	['1633662427161133057']	1633662427161133057	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1382508322444562432	en	3316	0	0	0	0		
2151	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633662418608959490	2023-03-09T02:54:07.000Z	everyone	['1633662418608959490']	1633662418608959490	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1586507373371326470	en	3316	0	0	0	0		
2152	"RT @modap_: The Last time Lionel Messi won a Champions league, A Thread

-Xavi was a player 
-Wenger was coaching Arsenal
-Guardiola coache…"	1633662414657839106	2023-03-09T02:54:06.000Z	everyone	['1633662414657839106']	1633662414657839106	[{'type': 'retweeted', 'id': '1633586813712343041'}]	1283430156028321795	en	660	0	0	0	0		
2153	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633662413865205760	2023-03-09T02:54:06.000Z	everyone	['1633662413865205760']	1633662413865205760	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1519558022149902337	en	3316	0	0	0	0		
2154	Michelle Obama has eviscerated Donald Trump for his most notorious claim https://t.co/9oEYj45uNr	1633662408828006401	2023-03-09T02:54:04.000Z	everyone	['1633662408828006401']	1633662408828006401		2716228219	en	0	0	0	0	2		
2155	"@melindadenson1 @TomMSAnderson @cbrant1958 @ttlb219 @EdKrassen How many beachfront homes Obama sporting now? 
How's Pelosi's husband doing in the stock market again?
Spare me.
The Elite class exists on both sides of the aisle.
Yours just got you convinced they arent."	1633662405732433920	2023-03-09T02:54:04.000Z	everyone	['1633662405732433920']	1633175433217814531	[{'type': 'replied_to', 'id': '1633661292027469824'}]	1421863517359988736	en	0	0	0	0	2	837223003943403520	
2156	"RT @pizzmoe: Michelle Obama says she sobbed ‘uncontrollably’ after Trump’s inauguration.

We all did.  https://t.co/m6VW1UuMUt"	1633662403203194881	2023-03-09T02:54:03.000Z	everyone	['1633662403203194881']	1633662403203194881	[{'type': 'retweeted', 'id': '1633626145534124032'}]	3573191833	en	1	0	0	0	0		
2157	Its funny you'd say Obama is hunting whistleblowers yet he isnt the only one is he? A veteran who alerts Congress to poor treatment in Colorado. Did I not write Congress in 2011? https://t.co/LpjbsWKBI7	1633662400208719873	2023-03-09T02:54:02.000Z	everyone	['1633662400208719873']	1633662396568059906	[{'type': 'replied_to', 'id': '1633662396568059906'}]	1269720907	en	0	1	0	0	0	1269720907	
2158	RT @eclipsethis2003: Peaceful protests says Former First Lady Michelle Obama. https://t.co/OYmhPHZfZQ	1633662399436791809	2023-03-09T02:54:02.000Z	everyone	['1633662399436791809']	1633662399436791809	[{'type': 'retweeted', 'id': '1633495741028003842'}]	1586055213080875009	en	352	0	0	0	0		
2159	@IAPonomarenko no one attacked when this genius was in office asshole.  only under obama and biden was ukraine attacked.  i wonder why	1633662396135866369	2023-03-09T02:54:01.000Z	everyone	['1633662396135866369']	1633520204289384463	[{'type': 'replied_to', 'id': '1633520204289384463'}]	1517015196203630593	en	0	0	0	0	4	262219168	
2160	"RT @DerrickEvans_WV: Ever wondered what it would be like if Obama had a 3rd term? 

We are unfortunately living that nightmare."	1633662388472823808	2023-03-09T02:54:00.000Z	everyone	['1633662388472823808']	1633662388472823808	[{'type': 'retweeted', 'id': '1633652079557238787'}]	1518762198897672194	en	76	0	0	0	0		
2161	"RT @ConservBrief: Obama just got busted in a huge way.

Was he scandal free like he claimed to be??
https://t.co/jw7CEP61Hp"	1633662383607431170	2023-03-09T02:53:58.000Z	everyone	['1633662383607431170']	1633662383607431170	[{'type': 'retweeted', 'id': '1633616085256925184'}]	1522359096044838912	en	55	0	0	0	0		
2162	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633662375902474242	2023-03-09T02:53:57.000Z	everyone	['1633662375902474242']	1633662375902474242	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1346971382257741827	en	3316	0	0	0	0		
2163	FBI probing death on private plane of 9/11 commission lawyer. Dana Hyde served in the administrations of former US presidents Bill Clinton and Barack Obama. https://t.co/Raj16TwPzV	1633662374300327936	2023-03-09T02:53:56.000Z	everyone	['1633662374300327936']	1633662374300327936		1488796246827491338	en	0	0	0	0	10		
2164	RT @htwollin: @NoDemLeftBehind Conveniently forgetting that US intel reported to Trump about Covid as early as Nov., 2019. If Trump had jus…	1633662364162613248	2023-03-09T02:53:54.000Z	everyone	['1633662364162613248']	1633662364162613248	[{'type': 'retweeted', 'id': '1633602025245089795'}]	47469619	en	1	0	0	0	0		
2165	"@ClayTravis @Real_Charlene_C @TuckerCarlson they never thought she'd lose: plan b: release the V Obama funded via  U.S. Taxpayers in Wuhan: the ""cure"" would be a double-edged sword: bigPh would make $B's &amp; Millions would die: Agenda 21 in the works: CV would ensure that mail-in B's would secure the fraud: rest was staged!"	1633662360417349632	2023-03-09T02:53:53.000Z	everyone	['1633662360417349632']	1633641890254921729	[{'type': 'replied_to', 'id': '1633641890254921729'}]	2918911447	en	0	0	0	0	10	50772918	
2166	"RT @paulsperry_: President Obama founded the ""Disinformation"" Industry by signing Executive Order 13271 in 2016, which created a cottage in…"	1633662360215756801	2023-03-09T02:53:53.000Z	everyone	['1633662360215756801']	1633662360215756801	[{'type': 'retweeted', 'id': '1633607345329651713'}]	1586448747235606537	en	378	0	0	0	0		
2167	@MoxieEconomics I'm joking about Biden being great, decent enough is a better descriptor.  Might be a great politician though, like from a technical perspective.  A lot more getting done at state level in the Biden coalition than the Obama coalition	1633662355694297088	2023-03-09T02:53:52.000Z	everyone	['1633662355694297088']	1633647142613991425	[{'type': 'replied_to', 'id': '1633661409182507008'}]	2644640394	en	0	1	1	0	14	1411908154531721219	
2168	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633662351940497411	2023-03-09T02:53:51.000Z	everyone	['1633662351940497411']	1633662351940497411	[{'type': 'retweeted', 'id': '1633625411845345280'}]	892023938577858561	en	3316	0	0	0	0		
2169	@HammsLager Weinstein is a ghoul. I’m sure former President Obama would agree with me.	1633662350921195522	2023-03-09T02:53:51.000Z	everyone	['1633662350921195522']	1633609251787620355	[{'type': 'replied_to', 'id': '1633644110224531457'}]	47253430	en	0	0	1	0	30	1470044659	
2170	"@AdamKinzinger McCarthy's job is HERE.

His responsibility is to THIS country.

Ukraine is NOT his business nor his responsibility. 
The personal businesses of Biden, Pelosi, Obama, Soros, Clintons, and their CARTEL in Ukraine are not his job either.
................. https://t.co/IwFObZ5poN"	1633662349256298497	2023-03-09T02:53:50.000Z	everyone	['1633662349256298497']	1633658938708090882	[{'type': 'replied_to', 'id': '1633658938708090882'}]	16524428	en	0	0	0	0	18	18004222	
2171	"RT @Tigraway14myd: @JosepBorrellF
+130K gang rapped women, girls and children of Tigray are left with out reliable justice. Therefore, on t…"	1633662348790464514	2023-03-09T02:53:50.000Z	everyone	['1633662348790464514']	1633662348790464514	[{'type': 'retweeted', 'id': '1633640926936731648'}]	1359507201216434177	en	23	0	0	0	0		
2172	@TexanlnNYC @jokastrength @rmhom1 @senorblanxo @Hulcricket Call it Obama because it will ba-rock your world	1633662348627161089	2023-03-09T02:53:50.000Z	everyone	['1633662348627161089']	1633629593046335489	[{'type': 'replied_to', 'id': '1633661867863465985'}]	697179704797876226	en	0	4	2	0	26	697179704797876226	
