	lang	reply_settings	author_id	created_at	referenced_tweets	conversation_id	id	text	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id
508	en	everyone	1494118610515681283	2023-03-09T02:20:39.000Z	[{'type': 'retweeted', 'id': '1633652694685499393'}]	1633653996979142656	1633653996979142656	RT @boyles_david: I Jesus Christ don't like this Deepfake voice AI needs to be boycott at all MAGA Supporters that try to cheat in the next…	['1633653996979142656']	1	0	0	0	0		
509	en	everyone	1443610083124858882	2023-03-09T02:20:38.000Z	[{'type': 'retweeted', 'id': '1633635667111473154'}]	1633653993585909765	1633653993585909765	"RT @BillKristol: ""McCarthy made an affirmative decision to collaborate with Fox News, even as a lawsuit has exposed how Fox brazenly airs c…"	['1633653993585909765']	117	0	0	0	0		
510	en	everyone	517946537	2023-03-09T02:20:38.000Z	[{'type': 'retweeted', 'id': '1633515536851116041'}]	1633653993279827968	1633653993279827968	RT @LePapillonBlu2: Oh, lookie. Maga-republicans are panicking about TikTok, but they aren’t worried about the biggest domestic terrorist t…	['1633653993279827968']	33	0	0	0	0		
511	en	everyone	1957770224	2023-03-09T02:20:37.000Z	[{'type': 'replied_to', 'id': '1633647833499811843'}]	901233427525107712	1633653989211508738	"@Jerseycy11 @MAGA_Translator @CarrieAMaze23 @mrsmaisy @Jay_see_see @ThereseOSulliv2 @SmartUSAPat1 @Julie_NoNumbers @AngryFleas @BluesElmwood @NunuLives @antiLibmob @GaryIsTheDad @KidRockFan4 @CraigCastleber1 @justasimplema20 @Kellyring @jimaw63 @TheSeriousOne56 @TruthisnotT @darstin1957 @therealBFizzzle @marie745640 @C0DE_W4RR10R @hrt6017 @srasberry1 @JimlikesBB @jbizzy6969 @Tommy15819423 @bluver41 @ArthurP41275988 @JamesLauder12 @nitros1954 @sammk1964 @CommentPleasure @MarkBatin @gmail_hess @realZacharyKent @findtruthinside @CriticaSinMiedo @andrew7rd @jyurgealitis @WeRtheArmy @phil_denton @ItsBT50 @theromsey @f505eb72b9cd493 @JustinTrudeau @JoeBiden Trump said ''protest peacefully'' one time &amp; incited violence for 11 months before J6

Trump refused 14 pleas for National Guard on J6 from USCP Chief, DC Mayor &amp; Pelosi

Most J6 defendants say they went to the Capitol because Trump invited them to do so"	['1633653989211508738']	0	0	0	0	8	1518910017117859840	
512	en	everyone	1586167981255573504	2023-03-09T02:20:37.000Z	[{'type': 'quoted', 'id': '1633648284110671872'}]	1633653988447989769	1633653988447989769	This has all been a sham to try to take down Trump and make MAGA people look like insurrectionist!  Our government is pathetic and pathological liars!!! https://t.co/kzs8stTP3K	['1633653988447989769']	0	0	0	0	2		
513	en	everyone	197630810	2023-03-09T02:20:37.000Z	[{'type': 'replied_to', 'id': '1632561422067462145'}]	1632556800410112001	1633653987734876160	I like that they made the murdered dog MAGA so that we wouldn’t get upset lmaoooooo 😭😭😭😭	['1633653987734876160']	0	0	0	0	1	197630810	
514	en	everyone	1557320653157564416	2023-03-09T02:20:36.000Z	[{'type': 'replied_to', 'id': '1633595761391976448'}]	1633595761391976448	1633653985671299073	@JoohnChoe Y'all fellas hear that? Eat these idiots and then we can crush the real maga/fsb/qanon shitbirds	['1633653985671299073']	0	0	1	0	6	1501433027032858628	
515	en	everyone	4494959926	2023-03-09T02:20:36.000Z	[{'type': 'retweeted', 'id': '1633652078039138304'}]	1633653984853360642	1633653984853360642	"RT @sleeping_kali: Hey maga...

How's this for a new way to look at the situation in Ukraine...

No more ""proxy war"" LET'S SEND TROOPS!"	['1633653984853360642']	3	0	0	0	0		
516	en	everyone	1427290267363708936	2023-03-09T02:20:36.000Z	[{'type': 'replied_to', 'id': '1633517809958531072'}]	1633517809958531072	1633653982995312640	@tedlieu Dear Ted lieu  Maga ppl thinks you are stupid. Ted hides the truth about everything to benefit from his lies	['1633653982995312640']	1	1	3	0	13	21059255	
517	en	everyone	1329561839529811975	2023-03-09T02:20:35.000Z	[{'type': 'replied_to', 'id': '1633612874386948096'}]	1631341700131037199	1633653982596849666	@annwheat0822 @softtail65 Fb means follow back here on Twitter! I’m not active on Facebook. Too much Maga bs 4 me.	['1633653982596849666']	0	0	0	0	1	1710855458	
518	en	everyone	1447926282717736966	2023-03-09T02:20:34.000Z	[{'type': 'retweeted', 'id': '1633518559342075920'}]	1633653978218254336	1633653978218254336	RT @Antman0528: Ask yourself this question. Why are the Democrats, the media, @Liz_Cheney &amp; @AdamKinzinger working so hard to protect Ray E…	['1633653978218254336']	328	0	0	0	0		
519	en	everyone	1618792807744798720	2023-03-09T02:20:34.000Z	[{'type': 'retweeted', 'id': '1631217934121959424'}]	1633653976263450625	1633653976263450625	"RT @saltinesnack: 🤣🤣🤣🤣🤣🤣🤣🤣 I love her. She triggers the libtards harrrrd. 

“It’s ultra MAGA.”

 https://t.co/pvKjeK35RF"	['1633653976263450625']	43	0	0	0	0		
520	en	everyone	2328599465	2023-03-09T02:20:34.000Z	[{'type': 'retweeted', 'id': '1633329370734395393'}]	1633653975114297345	1633653975114297345	RT @MzDeeVah14: #TuckerCarlson hates tRump passionately. #MAGA #January6th @FoxNews LIES https://t.co/0TNU0zMcoj	['1633653975114297345']	0	0	0	0	0		
521	en	everyone	2483362669	2023-03-09T02:20:34.000Z	[{'type': 'retweeted', 'id': '1633517809958531072'}]	1633653974896373760	1633653974896373760	RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…	['1633653974896373760']	1358	0	0	0	0		
522	en	everyone	1223394725853646848	2023-03-09T02:20:33.000Z	[{'type': 'retweeted', 'id': '1632826172009586688'}]	1633653973642104835	1633653973642104835	"RT @CalltoActivism: I don’t care what any MAGA trolls have to say, I am damn proud Joe Biden  is our President. 

Does he have your support…"	['1633653973642104835']	3046	0	0	0	0		
523	en	everyone	2562564268	2023-03-09T02:20:33.000Z	[{'type': 'retweeted', 'id': '1633600197602476033'}]	1633653972874526720	1633653972874526720	RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…	['1633653972874526720']	665	0	0	0	0		
524	en	everyone	1557409196072587264	2023-03-09T02:20:33.000Z	[{'type': 'retweeted', 'id': '918628730104197120'}]	1633653971347972096	1633653971347972096	"RT @TNeliton: @President1Trump Did you see the #Pizzagate5 perform:
When a child comes along...

#Pedogate #Pedowood #HarveyWeinstein #MAGA…"	['1633653971347972096']	129	0	0	0	0		
525	en	everyone	22288045	2023-03-09T02:20:30.000Z	[{'type': 'retweeted', 'id': '1633546143337680897'}]	1633653958345383936	1633653958345383936	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633653958345383936']	2424	0	0	0	0		
526	en	everyone	1266388742958231552	2023-03-09T02:20:29.000Z	[{'type': 'retweeted', 'id': '1633612605129641984'}]	1633653956781174784	1633653956781174784	RT @realTuckFrumper: MAGA hoaxer Jacob Wohl found to have violated the KKK Act by federal judge https://t.co/4bdFfhmKTG	['1633653956781174784']	69	0	0	0	0		
527	en	everyone	1308830413683646466	2023-03-09T02:20:29.000Z	[{'type': 'retweeted', 'id': '1633651388785000449'}]	1633653955551977473	1633653955551977473	"RT @kathrynresister: I'm starting to think that ""money &amp; greed"" are the root of all evil. I have never seen such greed in my life than with…"	['1633653955551977473']	11	0	0	0	0		
528	en	everyone	22232322	2023-03-09T02:20:29.000Z	[{'type': 'retweeted', 'id': '1633545541459251205'}]	1633653954629230592	1633653954629230592	RT @BasicInc1: My fellow #Fellas, it seems like major  MAGA accounts are finally discovering and discussing what #NAFO is, and implementing…	['1633653954629230592']	51	0	0	0	0		
529	en	everyone	829520625249120257	2023-03-09T02:20:28.000Z	[{'type': 'retweeted', 'id': '1633613100934131713'}]	1633653952628793345	1633653952628793345	"RT @FreedomWritersC: Have a Republican Congressional rep? Get them on record about their unpopular ideas. 

Show voters the truth about the…"	['1633653952628793345']	9	0	0	0	0		
530	en	everyone	2950849680	2023-03-09T02:20:27.000Z	[{'type': 'replied_to', 'id': '1633502368053489665'}]	1633453698209792000	1633653946492522496	@Bbetsill4 @LeSeBeLeSeBe @unscriptedmike @EdKrassen Dude.....get your facts straight before you open your MAGA mouth!	['1633653946492522496']	0	0	0	0	3	1518883060875472896	
531	en	everyone	18419813	2023-03-09T02:20:25.000Z		1633653939362217985	1633653939362217985	Just realizing after reading the comments under a Cheney post that Elon is making his money from all the brain-idled Maga dupes. They really are Jim Jonesque type followers. Wow...this is sickening.	['1633653939362217985']	0	1	0	0	5		
532	en	everyone	2997788818	2023-03-09T02:20:24.000Z	[{'type': 'retweeted', 'id': '1633577607177334784'}]	1633653935868182537	1633653935868182537	RT @PCadfael: #Republican TV Celebrities knowingly &amp; continually LIED to #Republican and #MAGA so the Fox corporation could make even more…	['1633653935868182537']	14	0	0	0	0		
533	en	everyone	1557355421429538824	2023-03-09T02:20:24.000Z	[{'type': 'retweeted', 'id': '1633584401194921984'}]	1633653932571656192	1633653932571656192	"RT @Emme0703: Awe! 🤭 I’m an “Ultra MAGA Cunt” How sweet! 😘
Commies are soo kind - don’t be jealous just bc I got flowers 💐 y’all! 🙃
You too…"	['1633653932571656192']	20	0	0	0	0		
534	en	everyone	1134572194422505479	2023-03-09T02:20:23.000Z	[{'type': 'retweeted', 'id': '1633637218370879489'}]	1633653931715842049	1633653931715842049	RT @JMBossert1: TFG is getting pelted by the truth about what everyone on FauxNews thought of him. They USED him to keep the ad money flowi…	['1633653931715842049']	10	0	0	0	0		
535	en	everyone	1080352894417743872	2023-03-09T02:20:23.000Z	[{'type': 'retweeted', 'id': '1633650739154239495'}]	1633653929836949504	1633653929836949504	RT @INFJLOVE: MAGA country chants “Fuck Antifa” as they stop two guys in blk banging at a window but now we know those could’ve been FEDs.?…	['1633653929836949504']	5	0	0	0	0		
536	en	everyone	410827635	2023-03-09T02:20:20.000Z	[{'type': 'retweeted', 'id': '1633612605129641984'}]	1633653917056905217	1633653917056905217	RT @realTuckFrumper: MAGA hoaxer Jacob Wohl found to have violated the KKK Act by federal judge https://t.co/4bdFfhmKTG	['1633653917056905217']	69	0	0	0	0		
537	en	everyone	1631948392011272192	2023-03-09T02:20:20.000Z	[{'type': 'replied_to', 'id': '1633640087215906817'}]	1633640087215906817	1633653916243210240	"@dom_lucre Maga Nahzi think that black people are mad because dementia Joe biden said . ""If you don't know if you are for trump or for me, then you ain't black."" He was right!  You ain't black. You're a dam uncle Tom and a Nahzi supporter. Unless you're doing it for money, then you're smart https://t.co/YcfLagOQHZ"	['1633653916243210240']	0	0	0	0	3	3096147528	
538	en	everyone	1438590810258350086	2023-03-09T02:20:20.000Z	[{'type': 'replied_to', 'id': '1633580650153295875'}]	1633580650153295875	1633653915781681153	@TuckerCarlson People are outraged, because you are a liar. We all saw live tv, including your precious station on January 6. What we saw were MAGA morons rioting.  We saw, MAGA breaking windows, beating up cops, QFreak Babbit getting shot, bear spray, and so much more. Stop the lie.	['1633653915781681153']	0	0	0	0	1	22703645	
539	en	everyone	1131737708701847552	2023-03-09T02:20:17.000Z	[{'type': 'replied_to', 'id': '1633653486830100480'}]	1633570962678398976	1633653905065230338	"@goldenmargaret @brett02152390 @USSRPressSec @krassenstein LOL that was not the intent. the interruption to the process was only harmful to MAGA's cause. 

I have no idea what the rest of your jabbering is supposed to mean"	['1633653905065230338']	0	0	0	0	2	57643644	
540	en	everyone	1969832888	2023-03-09T02:20:15.000Z	[{'type': 'retweeted', 'id': '1633540232464461825'}]	1633653896710160384	1633653896710160384	"RT @taradublinrocks: PSA: If they're trending ""Fang Fang"" yet again, MAGA is big scared of a yuge Trump truth becoming public https://t.co/…"	['1633653896710160384']	25	0	0	0	0		
541	en	everyone	3213964464	2023-03-09T02:20:12.000Z	[{'type': 'retweeted', 'id': '1633651388785000449'}]	1633653886409125888	1633653886409125888	"RT @kathrynresister: I'm starting to think that ""money &amp; greed"" are the root of all evil. I have never seen such greed in my life than with…"	['1633653886409125888']	11	0	0	0	0		
542	en	everyone	4034812814	2023-03-09T02:20:10.000Z	[{'type': 'retweeted', 'id': '1633586822235258883'}]	1633653877944774657	1633653877944774657	RT @NitnelavGS: Tragic figure - but more tragic for Ukraine. He admitted it was Merkel who blocked 🇺🇦 access into NATO in 2008. Not Hungary…	['1633653877944774657']	4	0	0	0	0		
543	en	everyone	917126642	2023-03-09T02:20:10.000Z	[{'type': 'retweeted', 'id': '1633545031121350656'}]	1633653877919608832	1633653877919608832	"RT @benwikler: 🚨 RED ALERT: A MAGA PAC just reserved $3.2 million in TV ads for the April 4 Wisconsin Supreme Court race.

For the next two…"	['1633653877919608832']	1324	0	0	0	0		
544	en	everyone	42228475	2023-03-09T02:20:10.000Z	[{'type': 'replied_to', 'id': '1633653401878659072'}]	901233427525107712	1633653877567287297	@MAGA_Translator @CarrieAMaze23 @Jerseycy11 @HamRadioJoe @Jay_see_see @ThereseOSulliv2 @SmartUSAPat1 @Julie_NoNumbers @AngryFleas @BluesElmwood @NunuLives @antiLibmob @GaryIsTheDad @KidRockFan4 @CraigCastleber1 @justasimplema20 @Kellyring @jimaw63 @TheSeriousOne56 @TruthisnotT @darstin1957 @therealBFizzzle @marie745640 @C0DE_W4RR10R @hrt6017 @srasberry1 @JimlikesBB @jbizzy6969 @Tommy15819423 @bluver41 @ArthurP41275988 @JamesLauder12 @nitros1954 @sammk1964 @CommentPleasure @MarkBatin @gmail_hess @realZacharyKent @findtruthinside @CriticaSinMiedo @andrew7rd @jyurgealitis @WeRtheArmy @phil_denton @ItsBT50 @theromsey @f505eb72b9cd493 @JustinTrudeau @JoeBiden Yeah! https://t.co/UoFbg0ikZU	['1633653877567287297']	0	0	0	0	3	316225801	
545	en	everyone	1344813752235880448	2023-03-09T02:20:09.000Z	[{'type': 'retweeted', 'id': '1633602769386106880'}]	1633653872970563586	1633653872970563586	"RT @emma6USA: Wednesday Blessings🙏
@Bellamari8mazz @LindaNTx @SirFlyzalot @1mir_r @JanetTX_Blessed @JanetFr11616397 @laura_7771 @PriamtheB…"	['1633653872970563586']	118	0	0	0	0		
546	en	everyone	4611891	2023-03-09T02:20:08.000Z	[{'type': 'retweeted', 'id': '1633549364802260992'}]	1633653865697427456	1633653865697427456	RT @OccupyDemocrats: BREAKING: Donald Trump is reportedly considering picking election-denying MAGA loser Kari Lake as his Vice Presidentia…	['1633653865697427456']	298	0	0	0	0		
547	en	everyone	724980759744765952	2023-03-09T02:20:05.000Z	[{'type': 'retweeted', 'id': '1633545031121350656'}]	1633653854352072704	1633653854352072704	"RT @benwikler: 🚨 RED ALERT: A MAGA PAC just reserved $3.2 million in TV ads for the April 4 Wisconsin Supreme Court race.

For the next two…"	['1633653854352072704']	1324	0	0	0	0		
548	en	everyone	1683600613	2023-03-09T02:20:04.000Z	[{'type': 'retweeted', 'id': '1631217934121959424'}]	1633653852841951232	1633653852841951232	"RT @saltinesnack: 🤣🤣🤣🤣🤣🤣🤣🤣 I love her. She triggers the libtards harrrrd. 

“It’s ultra MAGA.”

 https://t.co/pvKjeK35RF"	['1633653852841951232']	43	0	0	0	0		
549	en	everyone	1087101120034549760	2023-03-09T02:20:04.000Z	[{'type': 'retweeted', 'id': '1633610944302714881'}]	1633653849113128961	1633653849113128961	RT @ProjectLincoln: “We also agree with what Fox News’s own attorneys and executives have now repeatedly stressed in multiple courts of law…	['1633653849113128961']	416	0	0	0	0		
550	en	everyone	970298310555848704	2023-03-09T02:20:03.000Z	[{'type': 'retweeted', 'id': '1633546143337680897'}]	1633653847640948737	1633653847640948737	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633653847640948737']	2424	0	0	0	0		
551	en	everyone	389320708	2023-03-09T02:20:03.000Z	[{'type': 'replied_to', 'id': '1633095837025808394'}]	1633095837025808394	1633653847540514816	@gtconway3d Common sense does not exist in the MAGA GOP.	['1633653847540514816']	0	0	0	0	2	471677441	
552	en	everyone	1567687773053673472	2023-03-09T02:20:03.000Z	[{'type': 'retweeted', 'id': '1633650739154239495'}]	1633653845279797250	1633653845279797250	RT @INFJLOVE: MAGA country chants “Fuck Antifa” as they stop two guys in blk banging at a window but now we know those could’ve been FEDs.?…	['1633653845279797250']	5	0	0	0	0		
553	en	everyone	2948879821	2023-03-09T02:20:02.000Z	[{'type': 'replied_to', 'id': '1633651406463975424'}]	1633651406463975424	1633653843727880192	@thenoahkinsey Even he condemned what happened January 6. In fit know how much MAGA has Republicans by the balls but it’s as if these people are willingly to alienate more moderates just to entertain a fringe minority of their own.	['1633653843727880192']	0	0	0	0	2	856037461	
554	en	everyone	1329075201422749698	2023-03-09T02:20:02.000Z	[{'type': 'replied_to', 'id': '1633587625092169730'}]	1633587625092169730	1633653841093861377	@elonmusk You're not the enemy, you just become more irrelevant everyday.  You have new friends, good for you.  We know how much MagA's love their electric vehicles. https://t.co/Km1egvVfLr	['1633653841093861377']	0	0	0	0	3	44196397	
