	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label
19520	1633671453160685568	en	everyone	3/9/23 3:30	rt  oformaparadise extraordinarily rendition is an international crime kenya government and nigeria government committed it against a brit	RT @OformaParadise: Extraordinarily Rendition Is An International Crime Kenya Government And Nigeria Government Committed It Against A Brit…	1214940000000000000	[{'type': 'retweeted', 'id': '1633125589031714817'}]	1633670000000000000	['1633671453160685571']	45	0	0	0							0.166666667	0.5	-0.34	0.359	-2	negative	-0.875	0.583333333	0.5	0.326968853	0.400669643	0.448979592	0.301587302	negative	melissa	RT @user Extraordinarily Rendition Is An International Crime Kenya Government And Nigeria Government Committed It Against A Brit…	-0.664036751	negative	russia	0.053435025	neutral	negative	neutral	negative	negative
19521	1633671452288499712	en	everyone	3/9/23 3:30	rt  dom_lucre on february 28  2022  russian economist valentin katasonov america besieged russia by placing biolabs in surrounding co	"RT @dom_lucre: On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	1587610000000000000	[{'type': 'retweeted', 'id': '1633670000396435461'}]	1633670000000000000	['1633671452288499714']	135	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	negative	melissa	"RT @user On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	-0.019997334	neutral	russia	0.482325931	neutral	neutral	neutral	neutral	neutral
19542	1633671419082199040	en	everyone	3/9/23 3:29	rt  warupdates_news #russia #ukraine russians are currently hammering ukraine with airstrikes	RT @WarUpdates_News: #Russia #Ukraine Russians are currently hammering Ukraine with airstrikes	1296548400	[{'type': 'retweeted', 'id': '1633671347728527361'}]	1633670000000000000	['1633671419082199040']	1	0	0	0							0.0	0.2	0.0	0.0	0	neutral	0.0	0.5	0.2	0.499164345	0.0	0.489795918	0.412698413	neutral	melissa	RT @user #Russia #Ukraine Russians are currently hammering Ukraine with airstrikes	-0.558052182	negative	russia	0.124014273	neutral	neutral	neutral	neutral	negative
19554	1633671406650023936	en	everyone	1678332590000000000	rt  ybarrap fox news edits out trump saying he mightve let russia take over parts of ukraine surprisedhttps  tco ct6k8wcgpd	"RT @ybarrap: Fox News Edits Out Trump Saying He Might’ve Let Russia ‘Take Over’ Parts of Ukraine 

Surprised?

https://t.co/Ct6k8WCgpd"	1171599962649612288	[{'type': 'retweeted', 'id': '1633664990841282562'}]	1633671406650023936	['1633671406650023937']	39	0	0	0							0.1	0.9	0.2263	0.095	0	neutral	0.125	0.55	0.9	0.6137756394	0.1060267857	0.48979591840000003	0.4285714286	negative	melissa	"RT @user Fox News Edits Out Trump Saying He Might’ve Let Russia ‘Take Over’ Parts of Ukraine 

Surprised?

https://t.co/Ct6k8WCgpd"	-0.15864852070000002	neutral	russia	0.38999271080000003	neutral	neutral	neutral	neutral	neutral
19615	1633671297644527616	en	everyone	3/9/23 3:29	kremlin accuses ukrainian saboteurs of attack inside russia please follow to show support https  tco l0krpzqnev	Kremlin accuses Ukrainian saboteurs of attack inside Russia .....Please follow to show support..... https://t.co/L0KRPZqNeV	1570900000000000000		1633670000000000000	['1633671297644527616']	0	0	0	4							0.0	0.0	0.3612	0.574	0	neutral	-0.5	0.5	0.0	0.682096733	0.640625	0.489795918	0.349206349	negative	melissa	Kremlin accuses Ukrainian saboteurs of attack inside Russia .....Please follow to show support..... http	-0.20696649	neutral	russia	0.357815895	neutral	positive	neutral	negative	negative
19684	1633671181059407872	en	everyone	2023-03-09 03:28:56	#pardoncaps4blind when blaming pres trump doesnt work  russia is next in line https  tco 1n6kdgwtzm	"#PardonCAPS4Blind 

WHEN BLAMING PRES TRUMP DOESN'T WORK, RUSSIA IS NEXT IN LINE. https://t.co/1N6kdGwtZM"	1063678158	[{'type': 'quoted', 'id': '1633614889297252352'}]	1633671181059407872	['1633671181059407872']	0	0	0	4							-0.25	0.3333333333	-0.7096	0.349	-3	negative	0.0	0.375	0.3333333333	0.1397822233	0.3895089286	0.4285714286	0.4126984127	negative	anu	"#PardonCAPS4Blind 

WHEN BLAMING PRES TRUMP DOESN'T WORK, RUSSIA IS NEXT IN LINE. http"	-0.6043677926000001	negative	russia	0.0931709057	negative	negative	neutral	neutral	negative
19692	1633671172364849152	en	everyone	2023-03-09 03:28:54	rt  lesiavasylenko 6000 proven cases of #ukraine children stolen and deported to #russia only 307 have been rescued and returned to their	RT @lesiavasylenko: 6000 proven cases of #Ukraine children stolen and deported to #russia. Only 307 have been rescued and returned to their…	2571656342	[{'type': 'retweeted', 'id': '1633653787494588422'}]	1633671172364849152	['1633671172364849152']	129	0	0	0							0.0	0.0	-0.1027	0.4	-2	negative	0.625	0.5	0.0	0.4471511775	0.4464285714	0.4489795918	0.4920634921	negative	anu	RT @user 6000 proven cases of #Ukraine children stolen and deported to #russia. Only 307 have been rescued and returned to their…	-0.658409059	negative	russia	0.0571827237	neutral	neutral	neutral	neutral	negative
19742	1633671089342623744	en	everyone	3/9/23 3:28	rt  kimdotcom the us govt funded the research that created covid19 and killed millions  blew up the nordstream pipelines in an act of int	RT @KimDotcom: The US Govt funded the research that created Covid-19 and killed millions, blew up the NordStream pipelines in an act of int…	67670491	[{'type': 'retweeted', 'id': '1633517462137475072'}]	1633670000000000000	['1633671089342623745']	3081	0	0	0							-0.2	0.0	-0.5423	0.333	-3	negative	0.0	0.4	0.0	0.224512535	0.371651786	0.428571429	0.412698413	negative	melissa	RT @user The US Govt funded the research that created Covid-19 and killed millions, blew up the NordStream pipelines in an act of int…	-0.706419349	negative	russia	0.025210804	neutral	negative	neutral	neutral	negative
19763	1633671049899540480	en	everyone	1678332505000000000	rt  kaooavopakatapa russians who have been living in georgia for the past months return to russia	RT @KaooavopaKatapa: Russians who have been living in Georgia for the past months return to Russia	1499240229001121792	[{'type': 'retweeted', 'id': '1633630580624576513'}]	1633671049899540480	['1633671049899540481']	8	0	0	0							-0.125	0.125	0.0	0.0	0	neutral	-0.25	0.4375	0.125	0.49916434540000004	0.0	0.48979591840000003	0.380952381	neutral	sarik	RT @user Russians who have been living in Georgia for the past months return to Russia	-0.029991004600000003	neutral	russia	0.4756707565	neutral	neutral	neutral	neutral	neutral
19765	1633671047420469248	en	everyone	1678332504000000000	rt  democracynow russia jails blogger over criticism of war on ukraine https  tco xlqg9o3lgh	RT @democracynow: Russia Jails Blogger over Criticism of War on Ukraine https://t.co/Xlqg9o3lgh	470868113	[{'type': 'retweeted', 'id': '1633666920489840641'}]	1633671047420469248	['1633671047420469249']	9	0	0	0							-0.1	0.0	-0.7783	0.405	-4	negative	-0.375	0.45	0.0	0.1049886047	0.4520089286	0.4081632653	0.3650793651	negative	melissa	RT @user Russia Jails Blogger over Criticism of War on Ukraine http	-0.2449186444	neutral	russia	0.33254207880000003	neutral	negative	neutral	negative	negative
19801	1633655401383178240	en	everyone	1678332487000000000	 giorgigab  chrmail that is a russia tactic  just for info to sow doubt  division in your people  with propaganda to take over your lands just go home georgian people  or fight against the evil of russia that is fukin with you all	@GiorgiGab @ChrMail that is a russia tactic ... just for info.. to sow doubt, division in your people, with propaganda to take over your lands.. just go home Georgian people, or fight against the evil of russia that is fukin with you all..	1616074617063641088	[{'type': 'replied_to', 'id': '1633670242525401088'}]	1633670976046256128	['1633670976046256130']	0	0	0	3	1.616074617e+18						-0.55	0.55	-0.8885000000000001	0.418	-7	negative	-0.875	0.225	0.55	0.0491770068	0.46651785710000004	0.3469387755	0.3015873016	negative	anu	@user @user that is a russia tactic ... just for info.. to sow doubt, division in your people, with propaganda to take over your lands.. just go home Georgian people, or fight against the evil of russia that is fukin with you all..	-0.7211322784	negative	russia	0.015412891500000001	negative	negative	negative	negative	negative
19863	1633670866365214720	en	everyone	1678332461000000000	 joebiden and  kamalaharris can  you allow russian immigration into the united  states of america now the russian federation was unfairly sanctioned by your administration undo a wrong and allow immigration from russia to the united states of america  #immigration	@JoeBiden and @KamalaHarris can  you allow Russian immigration into the United  States of America now. The Russian Federation was unfairly sanctioned by your administration. Undo a wrong and allow immigration from Russia to the United States of America.  #Immigration	1519881140907044864		1633670866365214720	['1633670866365214721']	0	0	0	0	939091.0						-0.25	0.47500000000000003	0.6486000000000001	0.424	2	positive	-0.5	0.375	0.47500000000000003	0.8276525703000001	0.4732142857	0.5306122449	0.3492063492	negative	anu	@user and @user can  you allow Russian immigration into the United  States of America now. The Russian Federation was unfairly sanctioned by your administration. Undo a wrong and allow immigration from Russia to the United States of America.  #Immigration	-0.5079774261000001	negative	russia	0.157361001	negative	positive	neutral	negative	negative
19864	1633670866025193472	en	everyone	2023-03-09 03:27:41	rt  immeme0 they lied about trump russia collusionthey lied about biden crime familythey lied about electionsthey lied about hunter b	"RT @ImMeme0: They lied about Trump Russia collusion.
They lied about Biden Crime Family
They lied about elections.
They lied about Hunter B…"	1481728536503279616	[{'type': 'retweeted', 'id': '1633451812157112322'}]	1633670866025193472	['1633670866025193472']	2758	0	0	0							0.0	0.0	-0.9169	0.582	-11	negative	0.0	0.5	0.0	0.0347936186	0.6495535714	0.2653061224	0.4126984127	negative	anu	"RT @user They lied about Trump Russia collusion.
They lied about Biden Crime Family
They lied about elections.
They lied about Hunter B…"	-0.5441271067	negative	russia	0.1332875222	neutral	negative	negative	neutral	negative
19900	1633670787075915776	en	everyone	3/9/23 3:27	rt  simpatico771 latest sitrep is out  grab a drink and come on in https  tco ro0jhtqchy #war #russia #ukraine #russianarmy #russianukr	RT @simpatico771: Latest SITREP is out, grab a drink and come on in: https://t.co/Ro0jHTQCHy #war #russia #ukraine #RussianArmy #RussianUkr…	1247400000000000000	[{'type': 'retweeted', 'id': '1633668255842816004'}]	1633670000000000000	['1633670787075915778']	1	0	0	0							0.5	0.9	-0.5994	0.206	-2	negative	-0.125	0.75	0.9	0.195593821	0.229910714	0.448979592	0.396825397	positive	melissa	RT @user Latest SITREP is out, grab a drink and come on in: http #war #russia #ukraine #RussianArmy #RussianUkr…	0.079829767	neutral	russia	0.548804681	positive	negative	neutral	neutral	neutral
19929	1633670727273439232	en	everyone	2023-03-09 03:27:08	rt  dom_lucre on february 28  2022  russian economist valentin katasonov america besieged russia by placing biolabs in surrounding co	"RT @dom_lucre: On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	235204213	[{'type': 'retweeted', 'id': '1633670000396435461'}]	1633670727273439232	['1633670727273439233']	135	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.4991643454	0.0	0.4897959184	0.4126984127	neutral	anu	"RT @user On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	-0.0199973341	neutral	russia	0.4823259305	neutral	neutral	neutral	neutral	neutral
19934	1633670714816360448	en	everyone	3/9/23 3:27	rt  trumprussiaties want to rein in russian oligarchs target the wealth managers  study says  the washington post https  tco 2rqyhmcdrw	RT @TrumpRussiaTies: Want to rein in Russian oligarchs? Target the wealth managers, study says - The Washington Post https://t.co/2rQYHMCDrw	1512870000000000000	[{'type': 'retweeted', 'id': '1633670223978016768'}]	1633670000000000000	['1633670714816360448']	4	0	0	0							0.0	0.0	0.5423	0.243	4	positive	0.0	0.5	0.0	0.773816156	0.271205357	0.571428571	0.412698413	neutral	melissa	RT @user Want to rein in Russian oligarchs? Target the wealth managers, study says - The Washington Post http	-0.029991003	neutral	russia	0.475670758	neutral	positive	neutral	neutral	neutral
19952	1633654056659955712	en	everyone	3/9/2023 3:26	 tville_al you never responded to knowing anything about the obiden ukraine crew you sound just like a liberal just because someone has an opposing view you accuse them of working for russia  were done here go follow liberals youll fit right in	@Tville_Al You never responded to knowing anything about the O-Biden Ukraine Crew. You sound just like a liberal just because someone has an opposing view you accuse them of working for Russia, Were done here go follow liberals you'll fit right in.	74672763	[{'type': 'replied_to', 'id': '1633669747236646913'}]	1633670000000000000	['1633670687012388864']	0	0	0	3	59251707.0						0.361904762	0.445238095	0.4939	0.245	1	positive	0.125	0.680952381	0.445238095	0.749303621	0.2734375	0.510204082	0.428571429	negative	sarik	@user You never responded to knowing anything about the O-Biden Ukraine Crew. You sound just like a liberal just because someone has an opposing view you accuse them of working for Russia, Were done here go follow liberals you'll fit right in.	-0.691069484	negative	russia	0.035432876	positive	positive	neutral	neutral	negative
19985	1633406613448175616	en	everyone	3/9/23 3:26	 mfa_china by supporting russia  the only risk to those nuclear facilities	@MFA_China By supporting Russia, the only risk to those nuclear facilities?	75067042	[{'type': 'replied_to', 'id': '1633406613448175616'}]	1633670000000000000	['1633670645409251330']	0	0	0	8	1.18e+18						0.25	0.25	0.2023	0.5	-1	negative	-0.25	0.625	0.25	0.601620664	0.558035714	0.469387755	0.380952381	negative	melissa	@user By supporting Russia, the only risk to those nuclear facilities?	-0.522665441	negative	russia	0.14757968	positive	neutral	neutral	neutral	negative
19989	1632936051919532032	en	everyone	1678332405000000000	 walshfreedom  tuckercarlson what we know is that  the left now are trying really hard to convince us that tucker carlson is lying but we all know who has been lying to the american public for the past couple of years about 2020  covid  j6  russia  and every other issue	@WalshFreedom @TuckerCarlson What we know is that, the left now are trying really hard to convince us that Tucker Carlson is lying. But we all know who has been lying to the American public for the past couple of years. About 2020, covid, J6, Russia, and every other issue.	1401115457004838912	[{'type': 'replied_to', 'id': '1632936051919532032'}]	1633670631647776768	['1633670631647776768']	0	0	0	8	236487888.0						-0.1083333333	0.1716666667	-0.7363000000000001	0.35000000000000003	0	neutral	-0.25	0.4458333333	0.1716666667	0.1262598126	0.390625	0.48979591840000003	0.380952381	negative	sarik	@user @user What we know is that, the left now are trying really hard to convince us that Tucker Carlson is lying. But we all know who has been lying to the American public for the past couple of years. About 2020, covid, J6, Russia, and every other issue.	-0.5849798918	negative	russia	0.1060820631	neutral	negative	neutral	neutral	negative
